MAV,RMS,VAR,WL,ZC,SSC,WAMP,IEMG,label,start_time,end_time
18.25,19.13602623325961,366.1875,85.0,2,1,3,73.0,REST,1763807112.654501,1763807113.254502
17.875,21.00446381129497,441.1875,101.0,2,1,3,71.5,REST,1763807113.054489,1763807113.654544
9.5,10.319883720275147,106.5,26.0,1,0,3,38.0,REST,1763807113.454497,1763807114.054492
22.0,26.36759374687042,695.25,69.0,1,1,3,88.0,REST,1763807113.854516,1763807114.454522
20.25,24.47830672248389,599.1875,109.0,2,1,3,81.0,REST,1763807114.254493,1763807114.854524
13.375,15.769828787910159,248.6875,54.0,1,2,3,53.5,REST,1763807114.654526,1763807115.254589
8.0,9.759610647971568,95.25,41.0,2,1,3,32.0,REST,1763807115.054538,1763807115.655176
16.0,19.189841062395487,368.25,52.0,1,0,3,64.0,REST,1763807115.454547,1763807116.055577
20.25,23.004075725836064,529.1875,61.0,1,0,3,81.0,REST,1763807115.854556,1763807116.454577
23.5,26.296387584609413,691.5,99.0,2,1,3,94.0,REST,1763807116.254543,1763807116.854565
27.25,28.039035290109393,786.1875,114.0,2,1,3,109.0,REST,1763807116.654564,1763807117.254592
27.5,33.95953474357386,1153.25,203.0,3,2,3,110.0,REST,1763807117.054582,1763807117.654597
26.75,31.34086788842964,982.25,147.0,2,1,3,107.0,REST,1763807117.454596,1763807118.055123
11.375,13.953046262375826,194.6875,49.0,1,1,3,45.5,REST,1763807117.854889,1763807118.454619
11.5,12.349089035228468,152.5,69.0,3,2,3,46.0,REST,1763807118.254611,1763807118.854624
26.5,30.777426793024787,947.25,81.0,1,0,3,106.0,REST,1763807118.654627,1763807119.254635
20.0,20.904544960366874,437.0,108.0,3,2,3,80.0,REST,1763807119.054621,1763807119.654616
12.875,15.039531242695032,226.1875,71.0,2,1,3,51.5,REST,1763807119.454722,1763807120.054702
7.625,9.98436277385793,99.6875,46.0,2,2,3,30.5,REST,1763807119.854655,1763807120.454668
9.375,11.031205736455105,121.6875,34.0,1,1,3,37.5,REST,1763807120.254661,1763807120.854685
9.25,9.33742469849155,87.1875,23.0,1,1,3,37.0,REST,1763807120.654699,1763807121.254665
7.875,10.353139620424328,107.1875,44.0,1,2,3,31.5,REST,1763807121.054674,1763807121.654727
9.625,11.648497757221744,135.6875,46.0,1,2,3,38.5,REST,1763807121.454679,1763807122.054685
3.0,3.7416573867739413,14.0,22.0,2,2,3,12.0,REST,1763807121.854691,1763807122.454712
20.25,20.813156896540228,433.1875,53.0,1,1,3,81.0,REST,1763807122.254684,1763807122.854722
38.75,40.62865368185365,1650.6875,113.0,1,1,3,155.0,REST,1763807122.654698,1763807123.254736
13.5,16.416455159382004,269.5,77.0,2,1,3,54.0,REST,1763807123.054716,1763807123.654869
8.0,9.246621004453464,85.5,23.0,1,1,2,32.0,REST,1763807123.454717,1763807124.055124
3.5,3.774917217635375,14.25,9.0,1,0,2,14.0,REST,1763807123.855054,1763807124.454765
8.0,10.0,100.0,48.0,3,2,3,32.0,REST,1763807124.254755,1763807124.855685
10.5,12.12435565298214,147.0,28.0,1,0,1,42.0,REST,1763807124.654777,1763807125.255781
7.25,8.52936105461599,72.75,40.0,2,1,2,29.0,REST,1763807125.055791,1763807125.655784
9.0,11.575836902790225,134.0,40.0,1,2,3,36.0,REST,1763807125.455804,1763807126.055774
5.5,5.787918451395113,33.5,27.0,2,1,3,22.0,REST,1763807125.855793,1763807126.456081
11.25,13.77270852083932,189.6875,74.0,3,2,3,45.0,REST,1763807126.255785,1763807126.855815
14.5,15.337861650177967,235.25,72.0,2,1,3,58.0,REST,1763807126.655782,1763807127.255831
196.125,226.95194976029617,51507.1875,607.0,1,2,3,784.5,REST,1763807127.055811,1763807127.655852
204.0,235.5589098293673,55488.0,544.0,1,0,1,816.0,UP,1763807127.455818,1763807128.055856
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807127.855835,1763807128.455849
511.5,511.5,261632.25,1023.0,1,0,1,2046.0,UP,1763807128.255858,1763807128.855859
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807128.658724,1763807129.256595
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807129.055999,1763807129.656204
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807129.455869,1763807130.055905
511.5,511.5,261632.25,1023.0,1,0,1,2046.0,UP,1763807129.856325,1763807130.455857
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807130.255903,1763807130.856003
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807130.655986,1763807131.255932
83.625,96.5618325219649,9324.1875,223.0,1,0,1,334.5,UP,1763807131.055933,1763807131.655904
304.375,380.3836057192791,144691.6875,1023.0,1,0,3,1217.5,UP,1763807131.455925,1763807132.055921
408.75,433.8106585827508,188191.6875,1635.0,2,0,2,1635.0,UP,1763807131.856212,1763807132.456289
383.5,442.8278446529757,196096.5,1024.0,1,0,1,1534.0,UP,1763807132.255927,1763807132.855953
252.625,291.70650918345996,85092.6875,676.0,1,0,1,1010.5,UP,1763807132.656119,1763807133.255966
337.75,379.8219155077811,144264.6875,1679.0,3,2,3,1351.0,UP,1763807133.055985,1763807133.655989
425.0,442.25501693027746,195589.5,1700.0,2,0,2,1700.0,UP,1763807133.456266,1763807134.056098
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807133.855949,1763807134.456208
242.0,278.5255823079812,77576.5,679.0,1,0,2,968.0,UP,1763807134.255989,1763807134.85601
197.5,260.27437445895436,67742.75,846.0,3,2,3,790.0,UP,1763807134.655997,1763807135.256083
355.75,418.4186748939392,175074.1875,1423.0,2,0,2,1423.0,UP,1763807135.0568,1763807135.656012
351.25,417.06316967576987,173941.6875,1410.0,2,0,2,1405.0,UP,1763807135.456009,1763807136.056006
193.75,237.15962451479805,56244.6875,609.0,1,0,3,775.0,UP,1763807135.856038,1763807136.456028
169.25,197.15285947710726,38869.25,602.0,1,2,3,677.0,UP,1763807136.256039,1763807136.856366
392.75,427.14832025890024,182455.6875,1498.0,1,1,2,1571.0,UP,1763807136.656052,1763807137.256074
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807137.056066,1763807137.656084
283.25,286.4623666382724,82060.6875,627.0,1,0,2,1133.0,UP,1763807137.45608,1763807138.056083
282.75,360.9545504630742,130288.1875,1514.0,2,1,3,1131.0,UP,1763807137.856404,1763807138.45608
378.75,437.3428289111415,191268.75,1010.0,1,0,1,1515.0,UP,1763807138.256072,1763807138.856113
317.5,321.6686960212324,103470.75,708.0,1,0,2,1270.0,UP,1763807138.656112,1763807139.256111
135.375,167.90827108871082,28193.1875,461.0,1,0,2,541.5,UP,1763807139.056104,1763807139.65611
345.25,417.89741564168594,174638.25,1330.0,1,0,2,1381.0,UP,1763807139.456093,1763807140.056117
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807139.85613,1763807140.456151
249.75,260.65338574436356,67940.1875,605.0,1,0,2,999.0,UP,1763807140.256147,1763807140.85612
176.5,226.46964476503248,51288.5,629.0,1,0,3,706.0,UP,1763807140.656142,1763807141.25611
379.75,405.1465012807096,164143.6875,1550.0,1,2,3,1519.0,UP,1763807141.056154,1763807141.656203
312.0,325.46735627402023,105929.0,808.0,1,0,3,1248.0,UP,1763807141.456174,1763807142.056181
132.75,156.69297208234963,24552.6875,641.0,3,2,3,531.0,UP,1763807141.856144,1763807142.456189
430.25,445.32930231459056,198318.1875,1348.0,1,1,2,1721.0,UP,1763807142.256183,1763807142.856207
188.625,217.8053890517863,47439.1875,503.0,1,0,1,754.5,UP,1763807142.656206,1763807143.256187
282.25,364.30164355929,132715.6875,1023.0,1,0,3,1129.0,UP,1763807143.056205,1763807143.656267
190.75,229.04734772531202,52462.6875,1047.0,2,1,3,763.0,UP,1763807143.456214,1763807144.056218
110.5,131.52376211164278,17298.5,507.0,2,1,3,442.0,UP,1763807143.856206,1763807144.45623
76.0,85.22470299156225,7263.25,227.0,1,0,3,304.0,UP,1763807144.256204,1763807144.856238
129.5,151.00165562006265,22801.5,455.0,1,2,3,518.0,UP,1763807144.656216,1763807145.256577
344.5,412.09889589757455,169825.5,1407.0,2,1,3,1378.0,UP,1763807145.056224,1763807145.656272
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807145.456264,1763807146.056436
511.5,511.5,261632.25,1023.0,1,0,1,2046.0,UP,1763807145.856275,1763807146.456225
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807146.256841,1763807146.856267
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807146.65627,1763807147.256301
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807147.056287,1763807147.656355
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807147.456287,1763807148.056322
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807147.856313,1763807148.456308
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807148.256314,1763807148.856874
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807148.656948,1763807149.256357
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807149.056329,1763807149.660028
160.5,185.32943640986986,34347.0,428.0,1,0,1,642.0,REST,1763807149.456404,1763807150.056368
189.5,224.28441764866324,50303.5,563.0,1,0,3,758.0,REST,1763807149.856365,1763807150.456455
18.375,22.286486937155438,496.6875,56.0,1,0,3,73.5,REST,1763807150.256373,1763807150.856698
11.5,11.979148550710939,143.5,29.0,1,0,3,46.0,REST,1763807150.658644,1763807151.256377
5.875,7.562241731127087,57.1875,30.0,1,1,3,23.5,REST,1763807151.056392,1763807151.659053
15.5,16.650825805346713,277.25,43.0,1,0,3,62.0,REST,1763807151.456397,1763807152.056396
10.75,13.160072188251856,173.1875,55.0,1,1,3,43.0,REST,1763807151.856397,1763807152.456423
12.5,15.14100392972672,229.25,72.0,2,1,3,50.0,REST,1763807152.256448,1763807152.856432
18.5,21.85177338341216,477.5,58.0,1,0,3,74.0,REST,1763807152.659359,1763807153.256443
8.875,11.008519428151999,121.1875,41.0,1,1,3,35.5,REST,1763807153.056461,1763807153.656751
11.25,13.12202347201071,172.1875,54.0,3,2,3,45.0,REST,1763807153.456455,1763807154.056462
6.75,8.257572282456872,68.1875,36.0,2,1,3,27.0,REST,1763807153.856436,1763807154.456527
9.375,10.917302780449024,119.1875,31.0,1,1,3,37.5,REST,1763807154.256471,1763807154.856482
13.25,17.07886120325357,291.6875,73.0,2,1,3,53.0,REST,1763807154.656487,1763807155.256505
9.25,11.233320969330485,126.1875,55.0,2,1,3,37.0,REST,1763807155.05649,1763807155.656499
6.0,6.363961030678928,40.5,33.0,3,2,3,24.0,REST,1763807155.456496,1763807156.056891
14.5,16.3783393541592,268.25,66.0,2,1,3,58.0,REST,1763807155.859077,1763807156.456531
18.375,23.14492384951828,535.6875,88.0,1,1,3,73.5,REST,1763807156.256527,1763807156.856513
10.75,12.913171570144957,166.75,40.0,1,1,3,43.0,REST,1763807156.656511,1763807157.257186
8.5,10.23474474522936,104.75,48.0,2,1,3,34.0,REST,1763807157.056537,1763807157.656563
12.0,14.071247279470288,198.0,34.0,1,0,2,48.0,REST,1763807157.456545,1763807158.056706
2.25,2.48746859276655,6.1875,6.0,1,0,2,9.0,REST,1763807157.856552,1763807158.456948
11.5,11.811011811017716,139.5,28.0,1,0,3,46.0,REST,1763807158.256562,1763807158.856577
3.75,4.656984002549289,21.6875,20.0,2,1,3,15.0,REST,1763807158.656575,1763807159.256586
6.75,7.5291101731877985,56.6875,25.0,1,1,3,27.0,REST,1763807159.05689,1763807159.656595
11.75,12.397076268217438,153.6875,36.0,1,1,3,47.0,REST,1763807159.456584,1763807160.056619
5.25,6.417748826496718,41.1875,27.0,1,1,3,21.0,REST,1763807159.856599,1763807160.456612
6.125,7.224091638399945,52.1875,22.0,1,1,3,24.5,REST,1763807160.256609,1763807160.861243
43.25,44.12694754908841,1947.1875,104.0,1,0,3,173.0,REST,1763807160.656621,1763807161.256623
19.25,22.117583502724706,489.1875,95.0,2,1,3,77.0,REST,1763807161.056599,1763807161.656647
34.75,43.45903243285566,1888.6875,121.0,1,0,3,139.0,REST,1763807161.456636,1763807162.056659
23.5,24.109126902482387,581.25,131.0,3,2,3,94.0,REST,1763807161.856968,1763807162.457272
19.125,22.487496525847426,505.6875,69.0,1,1,3,76.5,REST,1763807162.25672,1763807162.856675
29.5,31.188940347501386,972.75,78.0,1,0,3,118.0,REST,1763807162.656667,1763807163.256682
31.25,35.3721288587498,1251.1875,121.0,1,1,3,125.0,REST,1763807163.056673,1763807163.656693
14.0,15.337861650177967,235.25,61.0,2,1,3,56.0,REST,1763807163.456693,1763807164.056788
17.5,21.89748844045819,479.5,60.0,1,0,3,70.0,REST,1763807163.856699,1763807164.457206
20.75,20.94486810653149,438.6875,91.0,2,1,3,83.0,REST,1763807164.256705,1763807164.85672
13.0,16.522711641858304,273.0,74.0,3,2,3,52.0,REST,1763807164.656724,1763807165.256725
12.75,14.905955185763842,222.1875,45.0,1,1,3,51.0,REST,1763807165.057025,1763807165.65673
5.875,7.562241731127087,57.1875,30.0,1,1,3,23.5,REST,1763807165.457115,1763807166.056749
7.0,8.74642784226795,76.5,35.0,1,2,3,28.0,REST,1763807165.856748,1763807166.457097
8.75,10.5,110.25,35.0,1,1,3,35.0,REST,1763807166.256748,1763807166.8568
19.0,19.222382786741086,369.5,45.0,1,1,3,76.0,REST,1763807166.656738,1763807167.25679
23.5,23.521266972678152,553.25,49.0,1,0,3,94.0,REST,1763807167.056775,1763807167.656784
5.25,6.103277807866851,37.25,17.0,1,1,3,21.0,REST,1763807167.456779,1763807168.056796
4.75,5.539629951540085,30.6875,27.0,2,1,3,19.0,REST,1763807167.856788,1763807168.457131
7.75,9.364160400164021,87.6875,41.0,2,1,3,31.0,REST,1763807168.2568,1763807168.859485
14.0,14.071247279470288,198.0,82.0,3,2,3,56.0,REST,1763807168.65681,1763807169.256967
28.25,32.889017923921045,1081.6875,90.0,1,0,3,113.0,REST,1763807169.05686,1763807169.657144
11.25,13.571569548139964,184.1875,55.0,2,1,3,45.0,REST,1763807169.457016,1763807170.05716
3.0,3.2015621187164243,10.25,13.0,2,1,3,12.0,REST,1763807169.856873,1763807170.456855
3.5,3.9370039370059056,15.5,19.0,2,1,3,14.0,REST,1763807170.256848,1763807170.856859
24.25,27.141987768032024,736.6875,70.0,1,0,3,97.0,REST,1763807170.657115,1763807171.256869
21.0,24.60182920028509,605.25,81.0,1,1,3,84.0,REST,1763807171.057147,1763807171.65688
31.0,36.21463792446364,1311.5,111.0,1,2,3,124.0,REST,1763807171.456875,1763807172.057208
33.0,39.69256857397868,1575.5,190.0,2,1,3,132.0,REST,1763807171.857404,1763807172.456931
14.25,17.09532099727876,292.25,80.0,2,2,3,57.0,REST,1763807172.256896,1763807172.856915
13.75,16.194134740701646,262.25,55.0,1,2,3,55.0,REST,1763807172.656908,1763807173.256948
19.25,19.651653874419832,386.1875,82.0,2,1,3,77.0,REST,1763807173.057247,1763807173.656925
14.5,16.926310879810757,286.5,81.0,2,1,3,58.0,REST,1763807173.456921,1763807174.05694
40.125,47.7565440541922,2280.6875,153.0,1,1,3,160.5,REST,1763807173.861407,1763807174.457473
41.5,48.55409354524086,2357.5,143.0,1,1,3,166.0,REST,1763807174.256954,1763807174.859407
7.625,10.280442597476044,105.6875,45.0,2,1,3,30.5,REST,1763807174.656951,1763807175.256969
8.75,8.954747344286158,80.1875,37.0,2,1,3,35.0,REST,1763807175.056943,1763807175.656977
13.5,14.781745499094482,218.5,90.0,3,2,3,54.0,REST,1763807175.456971,1763807176.056988
34.0,38.05916446797013,1448.5,160.0,2,1,3,136.0,REST,1763807175.857273,1763807176.460353
34.25,38.00904497616324,1444.6875,211.0,3,2,3,137.0,UP,1763807176.256989,1763807176.857002
263.5,263.80722128099524,69594.25,581.0,1,1,2,1054.0,UP,1763807176.657001,1763807177.258988
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807177.057591,1763807177.657044
358.125,413.52713030706946,171004.6875,955.0,1,0,1,1432.5,UP,1763807177.45703,1763807178.057042
375.125,434.04572051801176,188395.6875,1023.0,1,0,2,1500.5,UP,1763807177.857038,1763807178.457049
511.5,511.5,261632.25,1023.0,1,0,1,2046.0,UP,1763807178.257308,1763807178.85718
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807178.657057,1763807179.257067
320.25,369.7928474159553,136746.75,854.0,1,0,1,1281.0,UP,1763807179.057421,1763807179.657078
469.25,473.03878012272946,223765.6875,2046.0,2,1,3,1877.0,UP,1763807179.457073,1763807180.059391
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807179.857058,1763807180.457099
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807180.25739,1763807180.857114
343.0,417.6954632264995,174469.5,1023.0,1,0,2,1372.0,UP,1763807180.657104,1763807181.257821
430.25,445.32930231459056,198318.1875,1721.0,2,0,2,1721.0,UP,1763807181.057101,1763807181.657129
383.625,442.97199403574035,196224.1875,1023.0,1,0,1,1534.5,UP,1763807181.457193,1763807182.058202
143.125,166.78485392864664,27817.1875,400.0,1,0,2,572.5,UP,1763807181.857165,1763807182.457672
268.25,346.95343707765744,120376.6875,968.0,1,0,3,1073.0,UP,1763807182.257126,1763807182.857175
326.75,382.63714861471567,146411.1875,1762.0,1,2,3,1307.0,UP,1763807182.657138,1763807183.257156
212.0,229.0856826604404,52480.25,588.0,1,0,3,848.0,UP,1763807183.057171,1763807183.657168
114.375,140.61894431405747,19773.6875,383.0,1,0,3,457.5,UP,1763807183.457162,1763807184.057502
368.0,378.96701703446433,143616.0,1120.0,1,1,2,1472.0,UP,1763807183.857177,1763807184.4572
206.5,209.27075763230752,43794.25,461.0,1,0,2,826.0,UP,1763807184.257731,1763807184.857221
65.75,82.15952470651227,6750.1875,230.0,1,0,3,263.0,UP,1763807184.657196,1763807185.257588
176.75,207.37948307390488,43006.25,986.0,2,1,3,707.0,UP,1763807185.057542,1763807185.657212
397.25,428.85159146259446,183913.6875,1023.0,1,0,2,1589.0,UP,1763807185.457909,1763807186.05761
100.5,116.04740410711477,13467.0,268.0,1,0,1,402.0,UP,1763807185.857956,1763807186.45788
310.25,375.87123792596844,141279.1875,1023.0,1,0,3,1241.0,UP,1763807186.257236,1763807186.857234
377.25,422.331253283486,178363.6875,1560.0,1,1,2,1509.0,UP,1763807186.657539,1763807187.25726
157.75,181.69531501940276,33013.1875,443.0,1,0,2,631.0,UP,1763807187.057268,1763807187.657262
306.0,326.0739946699215,106324.25,835.0,1,0,3,1224.0,UP,1763807187.457256,1763807188.057276
394.5,400.23805416276946,160190.5,1077.0,1,1,2,1578.0,UP,1763807187.857263,1763807188.457278
179.5,191.53459217593044,36685.5,454.0,1,0,2,718.0,UP,1763807188.25738,1763807188.857286
262.75,271.11379068575616,73502.6875,620.0,1,0,2,1051.0,UP,1763807188.657614,1763807189.257257
217.5,251.1473670974872,63075.0,580.0,1,0,1,870.0,UP,1763807189.057304,1763807189.6573
248.0,293.34962075993894,86054.0,870.0,1,1,3,992.0,UP,1763807189.460246,1763807190.057357
262.25,293.4215184678861,86096.1875,758.0,1,0,3,1049.0,UP,1763807189.857312,1763807190.458914
133.125,153.71950917173785,23629.6875,355.0,1,0,1,532.5,UP,1763807190.257322,1763807190.857672
398.5,398.5759024326483,158862.75,830.0,1,1,2,1594.0,UP,1763807190.657949,1763807191.257347
270.625,325.9197562284312,106223.6875,808.0,1,0,3,1082.5,UP,1763807191.05734,1763807191.657394
214.125,247.25025278045723,61132.6875,571.0,1,0,1,856.5,UP,1763807191.457348,1763807192.057366
511.5,511.5,261632.25,1023.0,1,0,1,2046.0,UP,1763807191.85779,1763807192.457383
61.125,70.58107040843176,4981.6875,163.0,1,0,1,244.5,UP,1763807192.257844,1763807192.857392
470.75,474.2643645689606,224926.6875,1023.0,1,0,2,1883.0,UP,1763807192.657385,1763807193.258565
0.0,0.0,0.0,0.0,0,0,0,0.0,UP,1763807193.057757,1763807193.657391
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807193.457355,1763807194.058786
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807193.857407,1763807194.457422
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807194.257946,1763807194.857411
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807194.657433,1763807195.257418
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807195.057441,1763807195.657455
0.0,0.0,0.0,0.0,0,0,0,0.0,REST,1763807195.457443,1763807196.05747
126.0,145.4922678357857,21168.0,336.0,1,0,1,504.0,REST,1763807195.858031,1763807196.45747
175.75,212.67625043713744,45231.1875,541.0,1,0,3,703.0,REST,1763807196.257509,1763807196.857476
14.125,17.005513811702368,289.1875,56.0,1,1,3,56.5,REST,1763807196.657475,1763807197.257866
11.5,13.294735800308331,176.75,62.0,1,2,3,46.0,REST,1763807197.057483,1763807197.660006
11.25,11.712706775122479,137.1875,68.0,3,2,3,45.0,REST,1763807197.457495,1763807198.057508
12.75,15.724185193516387,247.25,43.0,1,0,3,51.0,REST,1763807197.857499,1763807198.458045
23.5,24.01041440708594,576.5,69.0,1,1,3,94.0,REST,1763807198.257514,1763807198.857816
17.0,17.18284027743958,295.25,49.0,1,2,3,68.0,REST,1763807198.657532,1763807199.257539
7.0,7.22841614740048,52.25,17.0,1,0,3,28.0,REST,1763807199.05753,1763807199.657547
6.375,7.595228765481656,57.6875,36.0,2,1,3,25.5,REST,1763807199.457543,1763807200.057556
12.0,12.257650672131263,150.25,75.0,3,2,3,48.0,REST,1763807199.857545,1763807200.457855
8.0,10.198039027185569,104.0,44.0,1,2,3,32.0,REST,1763807200.257563,1763807200.857573
11.375,13.216939887886303,174.6875,38.0,1,2,3,45.5,REST,1763807200.657943,1763807201.257579
20.25,26.405491853021786,697.25,78.0,1,2,3,81.0,REST,1763807201.057613,1763807201.657592
15.0,17.240939649566666,297.25,82.0,3,2,3,60.0,REST,1763807201.457856,1763807202.057606
10.75,12.968712349342937,168.1875,50.0,1,1,3,43.0,REST,1763807201.857945,1763807202.45763
7.5,8.760707733967616,76.75,40.0,2,1,3,30.0,REST,1763807202.25761,1763807202.857609
11.25,13.179055353097201,173.6875,52.0,1,1,3,45.0,REST,1763807202.657618,1763807203.260424
6.25,7.8859051477937525,62.1875,22.0,1,0,3,25.0,REST,1763807203.057626,1763807203.658149
8.75,9.256754290786809,85.6875,23.0,1,0,3,35.0,REST,1763807203.457614,1763807204.057646
3.5,4.06201920231798,16.5,14.0,1,1,3,14.0,REST,1763807203.857643,1763807204.457656
4.0,4.716990566028302,22.25,18.0,1,1,3,16.0,REST,1763807204.258201,1763807204.857665
4.75,5.261891294962297,27.6875,24.0,2,1,3,19.0,REST,1763807204.657665,1763807205.258198
7.25,7.949056547792323,63.1875,37.0,3,2,3,29.0,REST,1763807205.057966,1763807205.657686
14.375,17.5695048308141,308.6875,70.0,1,2,3,57.5,REST,1763807205.457679,1763807206.057988
15.75,17.137313091613866,293.6875,65.0,2,1,3,63.0,REST,1763807205.857705,1763807206.457678
7.75,8.958236433584458,80.25,22.0,1,0,2,31.0,REST,1763807206.257704,1763807206.857701
6.25,6.869315832017043,47.1875,17.0,1,0,3,25.0,REST,1763807206.657741,1763807207.257698
9.125,11.388041973930374,129.6875,39.0,1,1,3,36.5,REST,1763807207.05775,1763807207.658079
9.375,11.453711188955307,131.1875,29.0,1,0,3,37.5,REST,1763807207.458053,1763807208.057725
20.5,24.269322199023193,589.0,62.0,1,1,3,82.0,REST,1763807207.858326,1763807208.458094
16.25,18.511820547963403,342.6875,90.0,2,1,3,65.0,REST,1763807208.25774,1763807208.857734
11.75,12.028611723719408,144.6875,73.0,3,2,3,47.0,REST,1763807208.657761,1763807209.261281
10.375,12.833062767710599,164.6875,47.0,1,1,3,41.5,REST,1763807209.058138,1763807209.657783
12.5,13.546217184144066,183.5,48.0,1,1,3,50.0,REST,1763807209.458033,1763807210.057766
7.75,9.340770846134703,87.25,32.0,1,1,3,31.0,REST,1763807209.857757,1763807210.457791
11.0,12.893796958227627,166.25,32.0,1,0,3,44.0,REST,1763807210.259832,1763807210.857812
3.5,3.5355339059327378,12.5,9.0,1,1,3,14.0,REST,1763807210.657778,1763807211.257791
5.5,5.522680508593631,30.5,14.0,1,2,3,22.0,REST,1763807211.058126,1763807211.657834
4.5,4.636809247747852,21.5,15.0,1,2,3,18.0,REST,1763807211.457826,1763807212.057868
6.25,7.762087348130012,60.25,29.0,1,1,3,25.0,REST,1763807211.857833,1763807212.457831
10.375,12.676257334087218,160.6875,53.0,2,1,3,41.5,REST,1763807212.258201,1763807212.857858
16.0,17.233687939614086,297.0,42.0,1,0,3,64.0,REST,1763807212.657864,1763807213.258399
8.25,9.093266739736606,82.6875,39.0,2,1,3,33.0,REST,1763807213.060668,1763807213.65788
9.5,10.319883720275147,106.5,49.0,2,1,3,38.0,REST,1763807213.457875,1763807214.0579
7.0,8.514693182963201,72.5,30.0,1,1,3,28.0,REST,1763807213.857881,1763807214.457896
4.5,5.244044240850758,27.5,25.0,2,1,3,18.0,REST,1763807214.258274,1763807214.857907
8.5,9.082951062292475,82.5,35.0,2,1,3,34.0,REST,1763807214.657885,1763807215.257893
16.25,17.99131735032207,323.6875,52.0,1,1,3,65.0,REST,1763807215.057909,1763807215.658208
8.375,10.304731922762475,106.1875,50.0,2,1,3,33.5,REST,1763807215.458247,1763807216.058467
7.625,9.730750228014282,94.6875,45.0,2,1,3,30.5,REST,1763807215.861488,1763807216.457933
4.75,5.11737237261468,26.1875,15.0,1,1,3,19.0,REST,1763807216.257955,1763807216.858427
10.5,10.931605554537724,119.5,32.0,1,1,3,42.0,REST,1763807216.65828,1763807217.257948
7.875,9.908960591303208,98.1875,34.0,1,1,3,31.5,REST,1763807217.057955,1763807217.658095
7.5,9.669539802906858,93.5,53.0,2,2,3,30.0,REST,1763807217.457973,1763807218.057974
9.625,11.669940016983807,136.1875,41.0,1,1,3,38.5,REST,1763807217.857976,1763807218.45799
11.0,13.209844813622906,174.5,67.0,2,2,3,44.0,REST,1763807218.257986,1763807218.857996
9.5,11.554220008291344,133.5,31.0,1,0,3,38.0,REST,1763807218.658949,1763807219.258012
13.5,16.077935190813527,258.5,57.0,1,1,3,54.0,REST,1763807219.058011,1763807219.65802
18.25,18.93904696651867,358.6875,46.0,1,0,3,73.0,REST,1763807219.458015,1763807220.058561
11.25,11.453711188955307,131.1875,26.0,1,0,3,45.0,REST,1763807219.858038,1763807220.461799
4.0,4.847679857416329,23.5,23.0,2,1,3,16.0,REST,1763807220.258047,1763807220.858052
13.0,15.215124054702938,231.5,87.0,3,2,3,52.0,REST,1763807220.658382,1763807221.258057
17.25,17.397916541931107,302.6875,104.0,3,2,3,69.0,REST,1763807221.058105,1763807221.658066
21.25,24.40671014290947,595.6875,107.0,3,2,3,85.0,REST,1763807221.458546,1763807222.058079
19.875,24.262883175748097,588.6875,85.0,1,1,3,79.5,REST,1763807221.85807,1763807222.458086
7.5,8.514693182963201,72.5,49.0,3,2,3,30.0,REST,1763807222.258081,1763807222.858093
6.0,6.96419413859206,48.5,25.0,1,1,3,24.0,REST,1763807222.65809,1763807223.259879
9.25,9.807522622966516,96.1875,38.0,1,2,3,37.0,REST,1763807223.058105,1763807223.658426
2.0,2.5,6.25,11.0,2,1,3,8.0,REST,1763807223.458113,1763807224.058156
6.5,6.519202405202649,42.5,15.0,1,1,3,26.0,REST,1763807223.858307,1763807224.458136
4.5,5.244044240850758,27.5,26.0,2,2,3,18.0,REST,1763807224.259718,1763807224.858472
